CASEID,v161444,v161446,v161447,v161448,v161450,v161452,v161458
404360, 0, 0, 1, 0, 0, 0, 0
404362, 0, 0, 0, 1, 0, 1, 0
404364, 1, 0, 1, 0, 1, 0, 0
404365,-1,-1,-1,-1,-1,-1,-1
404369, 1, 0, 0, 1, 0, 1, 0
404373, 0, 0, 0, 0, 0, 0, 0
404376,-1,-1,-1,-1,-1,-1,-1
404378, 1, 0, 0, 0, 0, 0, 0
404379, 1, 0, 0, 0, 0, 0, 0
404382, 0, 0, 1, 0, 0, 0, 0
404383, 0, 0, 0, 0, 0, 0, 0
404386,-1,-1,-1,-1,-1,-1,-1
404387, 0, 0, 0, 0, 0, 0, 0
404397, 0, 0, 0, 0, 0, 0, 0
404399, 0, 0, 0, 0, 0, 0, 0
404402, 0, 0, 0, 0, 0, 1, 0
404411, 0, 0, 0, 0, 0, 1, 0
404413,-1,-1,-1,-1,-1,-1,-1
404414, 0, 0, 0, 0, 0, 0, 0
404423, 0, 0, 1, 0, 0, 0, 0
404424,-1,-1,-1,-1,-1,-1,-1
404425, 0, 0, 0, 0, 0, 0, 0
404426, 1, 0, 0, 0, 0, 0, 0
404430,-1,-1,-1,-1,-1,-1,-1
404431, 0, 0, 0, 0, 0, 0, 0
404437, 0, 0, 0, 0, 0, 0, 0
404438, 1, 0, 0, 0, 0, 0, 0
404441,-1,-1,-1,-1,-1,-1,-1
404442, 1, 0, 0, 0, 0, 0, 0
404445, 0, 0, 0, 0, 0, 1, 0
404448, 0, 0, 1, 0, 0, 1, 1
404449, 0, 0, 0, 0, 0, 0, 0
404451, 0, 1, 1, 1, 1, 0, 0
404453, 1, 0, 0, 0, 0, 0, 0
404455, 0, 0, 0, 0, 0, 0, 0
404456, 0, 1, 0, 0, 0, 0, 0
404459,-1,-1,-1,-1,-1,-1,-1
404460, 0, 0, 0, 0, 0, 0, 0
404461,-1,-1,-1,-1,-1,-1,-1
404469,-1,-1,-1,-1,-1,-1,-1
404471, 0, 0, 0, 1, 0, 0, 0
404476,-1,-1,-1,-1,-1,-1,-1
404477,-1,-1,-1,-1,-1,-1,-1
404482, 1, 0, 0, 0, 0, 0, 0
404485, 0, 0, 0, 0, 0, 0, 0
404490,-1,-1,-1,-1,-1,-1,-1
404491,-1,-1,-1,-1,-1,-1,-1
404495, 0, 0, 0, 0, 0, 1, 0
404497,-1,-1,-1,-1,-1,-1,-1
404507,-1,-1,-1,-1,-1,-1,-1
404511,-1,-1,-1,-1,-1,-1,-1
404514,-1,-1,-1,-1,-1,-1,-1
404515,-1,-1,-1,-1,-1,-1,-1
404519, 1, 0, 0, 0, 0, 0, 0
404521, 1, 0, 0, 0, 0, 0, 0
404523,-1,-1,-1,-1,-1,-1,-1
404524, 0, 0, 0, 0, 0, 1, 1
404528, 0, 0, 0, 0, 0, 0, 0
404529, 1, 0, 0, 0, 0, 0, 0
404530, 0, 1, 0, 1, 0, 1, 0
404531, 0, 1, 0, 0, 0, 1, 1
404533,-1,-1,-1,-1,-1,-1,-1
404536, 1, 0, 0, 0, 0, 0, 0
404537,-1,-1,-1,-1,-1,-1,-1
404542, 0, 0, 1, 0, 0, 0, 0
404543, 1, 0, 1, 0, 1, 0, 0
404546,-1,-1,-1,-1,-1,-1,-1
404551,-1,-1,-1,-1,-1,-1,-1
404553, 1, 0, 0, 0, 0, 0, 0
404555,-1,-1,-1,-1,-1,-1,-1
404559, 1, 1, 1, 0, 0, 1, 1
404561,-1,-1,-1,-1,-1,-1,-1
404562,-1,-1,-1,-1,-1,-1,-1
404567,-1,-1,-1,-1,-1,-1,-1
404573,-1,-1,-1,-1,-1,-1,-1
404574, 1, 0, 1, 0, 1, 0, 0
404576, 1, 1, 0, 1, 0, 1, 0
404580, 0, 0, 0, 0, 0, 0, 0
404583,-1,-1,-1,-1,-1,-1,-1
404585,-1,-1,-1,-1,-1,-1,-1
404595, 0, 0, 0, 0, 0, 0, 0
404596, 0, 1, 1, 1, 1, 0, 1
404597, 0, 0, 0, 0, 0, 1, 0
404599, 0, 0, 1, 0, 0, 0, 0
404602, 0, 0, 0, 0, 0, 0, 0
404604, 1, 0, 0, 0, 0, 1, 0
404605, 0, 0, 0, 1, 0, 0, 0
404609, 0, 0, 0, 0, 0, 0, 0
404610, 1, 1, 0, 0, 0, 0, 0
404611,-1,-1,-1,-1,-1,-1,-1
404612, 1, 0, 0, 0, 0, 0, 1
404614,-1,-1,-1,-1,-1,-1,-1
404616, 0, 0, 0, 0, 0, 0, 0
404618, 0, 0, 0, 0, 0, 0, 0
404622, 0, 0, 0, 0, 0, 0, 0
404624, 0, 0, 0, 0, 0, 0, 0
404627, 1, 0, 0, 0, 0, 0, 0
404633, 0, 0, 0, 0, 0, 1, 0
404635, 1, 1, 0, 1, 0, 0, 1
404636, 1, 0, 0, 0, 0, 0, 0
404642, 0, 0, 0, 0, 0, 0, 0
404644, 0, 0, 0, 0, 0, 0, 0
404645,-1,-1,-1,-1,-1,-1,-1
404646, 1, 0, 0, 0, 0, 0, 0
404648, 0, 0, 0, 0, 0, 1, 0
404652,-1,-1,-1,-1,-1,-1,-1
404657,-1,-1,-1,-1,-1,-1,-1
404662,-1,-1,-1,-1,-1,-1,-1
404663, 1, 1, 1, 1, 0, 1, 1
404664, 0, 0, 1, 0, 0, 0, 0
404666, 1, 0, 0, 0, 0, 0, 0
404667,-1,-1,-1,-1,-1,-1,-1
404668,-1,-1,-1,-1,-1,-1,-1
404671, 0, 0, 0, 0, 0, 0, 0
404672,-1,-1,-1,-1,-1,-1,-1
404680, 1, 0, 0, 0, 0, 0, 0
404689,-1,-1,-1,-1,-1,-1,-1
404692,-1,-1,-1,-1,-1,-1,-1
404694,-1,-1,-1,-1,-1,-1,-1
404699,-1,-1,-1,-1,-1,-1,-1
404706,-1,-1,-1,-1,-1,-1,-1
404710,-1,-1,-1,-1,-1,-1,-1
404712, 0, 0, 0, 0, 0, 1, 0
404715, 1, 0, 0, 0, 0, 0, 0
404716,-5,-5,-5,-5,-5,-5,-5
404718, 0, 1, 1, 1, 0, 1, 0
404719, 0, 0, 0, 0, 0, 0, 0
404721, 1, 0, 0, 1, 0, 1, 1
404723,-1,-1,-1,-1,-1,-1,-1
404724, 0, 0, 0, 0, 0, 1, 0
404725, 1, 0, 0, 0, 0, 0, 0
404728, 0, 0, 1, 0, 1, 0, 0
404729, 0, 0, 0, 0, 0, 0, 0
404731, 0, 0, 0, 0, 0, 1, 0
404735, 0, 0, 0, 0, 0, 0, 0
404738,-1,-1,-1,-1,-1,-1,-1
404739,-1,-1,-1,-1,-1,-1,-1
404740,-1,-1,-1,-1,-1,-1,-1
404741, 0, 0, 0, 0, 0, 0, 0
404743, 0, 0, 1, 0, 0, 0, 0
404744, 0, 0, 1, 0, 1, 0, 0
404746, 0, 1, 1, 1, 0, 1, 1
404748, 0, 0, 0, 0, 0, 0, 0
404750,-1,-1,-1,-1,-1,-1,-1
404752,-1,-1,-1,-1,-1,-1,-1
404754, 0, 0, 1, 0, 0, 0, 0
404755, 0, 1, 1, 0, 1, 0, 1
404756, 0, 0, 0, 0, 0, 0, 0
404757, 0, 1, 0, 0, 0, 0, 1
404760, 0, 0, 0, 0, 0, 0, 0
404766, 0, 0, 0, 0, 0, 0, 0
404771, 1, 0, 0, 0, 0, 0, 0
404773, 0, 0, 0, 0, 0, 0, 0
404774, 0, 0, 0, 0, 0, 0, 0
404775, 1, 0, 0, 0, 0, 0, 0
404778,-1,-1,-1,-1,-1,-1,-1
404779, 0, 0, 0, 0, 0, 0, 0
404780,-1,-1,-1,-1,-1,-1,-1
404781, 1, 0, 1, 0, 1, 1, 0
404782,-1,-1,-1,-1,-1,-1,-1
404783, 0, 0, 1, 0, 0, 0, 0
404784,-1,-1,-1,-1,-1,-1,-1
404788,-1,-1,-1,-1,-1,-1,-1
404791, 1, 0, 0, 0, 0, 0, 1
404794, 0, 0, 1, 0, 0, 0, 0
404795, 0, 0, 0, 0, 0, 0, 0
404796, 1, 0, 1, 0, 0, 0, 0
404800,-1,-1,-1,-1,-1,-1,-1
404803,-1,-1,-1,-1,-1,-1,-1
404805, 0, 0, 0, 0, 0, 1, 0
404807, 0, 0, 0, 0, 0, 1, 0
404808, 1, 1, 0, 1, 0, 1, 0
404809, 0, 0, 0, 0, 0, 0, 0
404811, 1, 0, 0, 0, 0, 0, 0
404812, 0, 1, 1, 0, 0, 0, 0
404814, 0, 0, 1, 0, 0, 0, 0
404815, 0, 0, 1, 0, 0, 0, 0
404818, 0, 0, 0, 0, 0, 1, 0
404819, 0, 0, 1, 0, 1, 0, 0
404821, 1, 0, 0, 0, 0, 0, 0
404823, 1, 0, 1, 0, 0, 0, 0
404824,-1,-1,-1,-1,-1,-1,-1
404830,-1,-1,-1,-1,-1,-1,-1
404831,-1,-1,-1,-1,-1,-1,-1
404841,-1,-1,-1,-1,-1,-1,-1
404844, 0, 0, 1, 0, 0, 0, 0
404845,-1,-1,-1,-1,-1,-1,-1
404848, 1, 0, 1, 1, 1, 0, 0
404851, 1, 1, 0, 1, 0, 0, 0
404852, 0, 0, 0, 0, 0, 1, 0
404854, 0, 0, 0, 0, 0, 0, 0
404856,-1,-1,-1,-1,-1,-1,-1
404857, 0, 0, 0, 0, 0, 0, 0
404860, 0, 1, 0, 0, 0, 0, 0
404862, 1, 0, 0, 0, 0, 0, 0
404864,-1,-1,-1,-1,-1,-1,-1
404867, 0, 1, 0, 0, 1, 0, 1
404870,-1,-1,-1,-1,-1,-1,-1
404871, 0, 1, 1, 1, 1, 1, 1
404874, 0, 0, 1, 0, 0, 0, 0
404875, 1, 0, 1, 0, 0, 1, 1
404878,-1,-1,-1,-1,-1,-1,-1
404880, 0, 0, 1, 0, 0, 0, 0
404881, 0, 0, 0, 0, 0, 0, 0
404885,-1,-1,-1,-1,-1,-1,-1
404886, 1, 0, 1, 0, 0, 0, 0
404889,-1,-1,-1,-1,-1,-1,-1
404891, 1, 0, 0, 0, 0, 0, 1
404893,-1,-1,-1,-1,-1,-1,-1
404895, 0, 0, 1, 0, 1, 0, 0
404896, 1, 1, 1, 1, 0, 1, 1
404906,-1,-1,-1,-1,-1,-1,-1
404907,-1,-1,-1,-1,-1,-1,-1
404908, 0, 0, 1, 0, 0, 0, 0
404910,-1,-1,-1,-1,-1,-1,-1
404911, 1, 0, 0, 0, 0, 1, 0
404912,-1,-1,-1,-1,-1,-1,-1
404914, 0, 1, 0, 1, 0, 0, 0
404915,-1,-1,-1,-1,-1,-1,-1
404919, 0, 0, 0, 0, 0, 1, 1
404920, 0, 0, 0, 0, 0, 1, 0
404921, 1, 0, 1, 0, 0, 1, 0
404922,-1,-1,-1,-1,-1,-1,-1
404923,-1,-1,-1,-1,-1,-1,-1
404926, 0, 0, 0, 0, 0, 1, 0
404928,-1,-1,-1,-1,-1,-1,-1
404931,-1,-1,-1,-1,-1,-1,-1
404933, 0, 0, 0, 0, 0, 1, 0
404934, 1, 0, 0, 0, 0, 1, 0
404938, 0, 0, 1, 0, 0, 1, 0
404939, 0, 0, 0, 0, 0, 0, 0
404941, 0, 0, 0, 0, 0, 0, 0
404947, 0, 1, 1, 1, 0, 1, 1
404953,-1,-1,-1,-1,-1,-1,-1
404956, 0, 0, 0, 0, 0, 0, 0
404957, 0, 0, 0, 0, 0, 0, 0
404959, 0, 0, 0, 0, 0, 0, 0
404961, 0, 0, 0, 0, 0, 0, 0
404962,-1,-1,-1,-1,-1,-1,-1
404963,-1,-1,-1,-1,-1,-1,-1
404965,-1,-1,-1,-1,-1,-1,-1
404966, 1, 0, 0, 1, 0, 0, 0
404971, 0, 0, 0, 0, 0, 0, 0
404975,-1,-1,-1,-1,-1,-1,-1
404976, 0, 0, 0, 0, 0, 1, 1
404977,-1,-1,-1,-1,-1,-1,-1
404978,-1,-1,-1,-1,-1,-1,-1
404979,-1,-1,-1,-1,-1,-1,-1
404980, 1, 0, 0, 0, 0, 0, 0
404984, 1, 0, 0, 0, 0, 0, 0
404985,-1,-1,-1,-1,-1,-1,-1
404986,-1,-1,-1,-1,-1,-1,-1
404989, 0, 0, 0, 0, 0, 0, 0
404990, 0, 0, 0, 0, 0, 1, 0
404991, 0, 0, 0, 0, 0, 0, 0
404992, 0, 0, 0, 0, 0, 0, 0
404993, 0, 0, 0, 0, 0, 0, 0
404994, 0, 1, 0, 0, 0, 0, 0
404998,-1,-1,-1,-1,-1,-1,-1
404999,-1,-1,-1,-1,-1,-1,-1
405002,-1,-1,-1,-1,-1,-1,-1
405007,-1,-1,-1,-1,-1,-1,-1
405009, 1, 0, 0, 1, 0, 1, 1
405012, 0, 0, 0, 0, 0, 0, 0
405013, 0, 0, 0, 0, 0, 0, 0
405014, 0, 0, 0, 0, 0, 0, 0
405016, 1, 0, 0, 0, 0, 1, 0
405021, 1, 0, 0, 0, 0, 1, 1
405022, 1, 0, 0, 0, 0, 0, 1
405023, 0, 1, 1, 1, 0, 0, 1
405026,-1,-1,-1,-1,-1,-1,-1
405027, 0, 0, 0, 0, 0, 0, 0
405029, 0, 0, 0, 0, 0, 0, 0
405031, 1, 0, 0, 0, 0, 0, 0
405032,-1,-1,-1,-1,-1,-1,-1
405034, 1, 0, 0, 0, 0, 0, 0
405035,-1,-1,-1,-1,-1,-1,-1
405039,-1,-1,-1,-1,-1,-1,-1
405042, 0, 0, 0, 0, 0, 0, 0
405046, 1, 0, 0, 0, 0, 1, 1
405049,-1,-1,-1,-1,-1,-1,-1
405052, 0, 0, 1, 0, 0, 0, 0
405053, 0, 0, 0, 0, 0, 1, 0
405055, 0, 0, 1, 0, 0, 0, 0
405061, 0, 0, 1, 0, 1, 1, 0
405062, 0, 0, 0, 0, 0, 0, 0
405064,-1,-1,-1,-1,-1,-1,-1
405066, 0, 0, 0, 0, 0, 0, 0
405070,-1,-1,-1,-1,-1,-1,-1
405072, 0, 0, 0, 0, 0, 0, 0
405073,-9,-9,-9,-9,-9,-9,-9
405079, 1, 0, 0, 0, 0, 1, 0
405080, 0, 0, 1, 0, 0, 0, 0
405082, 0, 0, 0, 0, 0, 0, 0
405084, 1, 0, 0, 0, 0, 0, 0
405086, 0, 0, 1, 0, 0, 0, 0
405087,-1,-1,-1,-1,-1,-1,-1
405088, 0, 0, 1, 0, 0, 0, 0
405089,-1,-1,-1,-1,-1,-1,-1
405090,-1,-1,-1,-1,-1,-1,-1
405093,-1,-1,-1,-1,-1,-1,-1
405095, 1, 0, 0, 0, 0, 0, 0
405097, 0, 0, 0, 0, 0, 0, 0
405100,-1,-1,-1,-1,-1,-1,-1
405104,-1,-1,-1,-1,-1,-1,-1
405106,-1,-1,-1,-1,-1,-1,-1
405109, 0, 0, 0, 0, 0, 0, 0
405116,-1,-1,-1,-1,-1,-1,-1
405119, 0, 0, 0, 0, 0, 0, 0
405128, 1, 0, 0, 0, 0, 0, 0
405131,-1,-1,-1,-1,-1,-1,-1
405135,-1,-1,-1,-1,-1,-1,-1
405136, 0, 0, 0, 0, 0, 1, 1
405138,-1,-1,-1,-1,-1,-1,-1
405139, 0, 0, 0, 0, 0, 0, 0
405142, 1, 0, 0, 0, 0, 1, 0
405144, 0, 0, 0, 0, 0, 0, 0
405145,-1,-1,-1,-1,-1,-1,-1
405146, 0, 0, 1, 0, 0, 0, 0
405147, 0, 0, 0, 0, 0, 0, 0
405148, 0, 0, 0, 0, 0, 0, 0
405152,-1,-1,-1,-1,-1,-1,-1
405157,-1,-1,-1,-1,-1,-1,-1
405158, 0, 0, 0, 1, 0, 0, 1
405159, 0, 0, 0, 0, 0, 0, 0
405163, 1, 0, 1, 1, 0, 0, 1
405164,-1,-1,-1,-1,-1,-1,-1
405168,-1,-1,-1,-1,-1,-1,-1
405172, 1, 0, 0, 0, 0, 0, 0
405174, 0, 0, 0, 0, 0, 0, 0
405177,-1,-1,-1,-1,-1,-1,-1
405179, 1, 0, 0, 0, 0, 0, 0
405181, 0, 0, 0, 0, 0, 0, 0
405183, 0, 0, 0, 0, 0, 0, 0
405184, 1, 1, 1, 0, 0, 1, 0
405185, 1, 0, 0, 0, 0, 0, 0
405187,-1,-1,-1,-1,-1,-1,-1
405188,-1,-1,-1,-1,-1,-1,-1
405189,-1,-1,-1,-1,-1,-1,-1
405190, 0, 0, 0, 0, 0, 0, 0
405192,-1,-1,-1,-1,-1,-1,-1
405197,-1,-1,-1,-1,-1,-1,-1
405199,-1,-1,-1,-1,-1,-1,-1
405200,-1,-1,-1,-1,-1,-1,-1
405204, 0, 1, 1, 0, 0, 0, 0
405206, 0, 0, 0, 0, 0, 0, 0
405207, 0, 0, 0, 0, 0, 0, 0
405208,-1,-1,-1,-1,-1,-1,-1
405209, 1, 0, 1, 0, 1, 1, 1
405210, 0, 0, 1, 0, 0, 0, 0
405213,-1,-1,-1,-1,-1,-1,-1
405215, 0, 0, 0, 0, 0, 0, 0
405216, 0, 0, 0, 0, 0, 0, 0
405219,-1,-1,-1,-1,-1,-1,-1
405223, 1, 0, 0, 0, 0, 1, 0
405225,-1,-1,-1,-1,-1,-1,-1
405227, 1, 0, 0, 0, 0, 1, 0
405231, 0, 0, 0, 0, 0, 0, 0
405242, 0, 0, 0, 0, 0, 0, 0
405243, 0, 1, 0, 1, 0, 1, 1
405245, 0, 0, 1, 0, 0, 0, 0
405248,-1,-1,-1,-1,-1,-1,-1
405250,-1,-1,-1,-1,-1,-1,-1
405254,-1,-1,-1,-1,-1,-1,-1
405256, 0, 0, 0, 0, 1, 1, 0
405259, 0, 0, 0, 0, 0, 1, 0
405260,-1,-1,-1,-1,-1,-1,-1
405271,-1,-1,-1,-1,-1,-1,-1
405277, 0, 0, 0, 0, 0, 0, 0
405278, 0, 0, 0, 1, 0, 0, 1
405281,-1,-1,-1,-1,-1,-1,-1
405284,-1,-1,-1,-1,-1,-1,-1
405286,-1,-1,-1,-1,-1,-1,-1
405287, 0, 0, 1, 0, 1, 1, 0
405289,-1,-1,-1,-1,-1,-1,-1
405290, 1, 0, 0, 0, 0, 0, 0
405292, 0, 0, 0, 0, 0, 0, 0
405293, 0, 0, 1, 0, 0, 0, 0
405294, 1, 0, 0, 0, 0, 0, 0
405295, 1, 0, 1, 0, 0, 1, 0
405298,-1,-1,-1,-1,-1,-1,-1
405299,-1,-1,-1,-1,-1,-1,-1
405301,-5,-5,-5,-5,-5,-5,-5
405305,-1,-1,-1,-1,-1,-1,-1
405312,-1,-1,-1,-1,-1,-1,-1
405313, 1, 0, 0, 1, 0, 0, 1
405314, 0, 0, 0, 0, 0, 0, 0
405316,-1,-1,-1,-1,-1,-1,-1
405318,-5,-5,-5,-5,-5,-5,-5
405319, 1, 0, 1, 1, 0, 0, 1
405320, 0, 0, 0, 0, 0, 0, 0
405323,-1,-1,-1,-1,-1,-1,-1
405328, 1, 0, 0, 1, 0, 1, 1
405330, 0, 0, 0, 0, 0, 1, 0
405332, 1, 0, 1, 0, 1, 0, 0
405339, 0, 0, 0, 0, 0, 1, 0
405340,-1,-1,-1,-1,-1,-1,-1
405341,-1,-1,-1,-1,-1,-1,-1
405342, 0, 0, 1, 0, 0, 0, 0
405349, 0, 0, 1, 0, 0, 0, 0
405350,-1,-1,-1,-1,-1,-1,-1
405352, 1, 0, 0, 0, 0, 0, 0
405355,-1,-1,-1,-1,-1,-1,-1
405356, 0, 0, 0, 0, 0, 0, 0
405360, 0, 0, 0, 0, 0, 0, 0
405361,-1,-1,-1,-1,-1,-1,-1
405363,-1,-1,-1,-1,-1,-1,-1
405367, 0, 1, 0, 0, 0, 0, 0
405370, 0, 0, 1, 0, 1, 0, 0
405375,-1,-1,-1,-1,-1,-1,-1
405381,-1,-1,-1,-1,-1,-1,-1
405383,-1,-1,-1,-1,-1,-1,-1
405385, 0, 0, 1, 0, 1, 0, 0
405388, 0, 0, 0, 0, 0, 0, 1
405390, 0, 1, 0, 0, 0, 0, 1
405392,-1,-1,-1,-1,-1,-1,-1
405394, 0, 0, 0, 1, 0, 1, 0
405395, 0, 0, 0, 0, 0, 0, 0
405399, 0, 0, 0, 0, 0, 0, 0
405400, 0, 0, 1, 0, 0, 0, 0
405404, 0, 0, 0, 0, 0, 0, 0
405413, 0, 0, 0, 0, 0, 0, 0
405414,-5,-5,-5,-5,-5,-5,-5
405415,-1,-1,-1,-1,-1,-1,-1
405416, 0, 0, 0, 0, 0, 0, 0
405419,-1,-1,-1,-1,-1,-1,-1
405420, 0, 1, 1, 0, 1, 0, 1
405422,-1,-1,-1,-1,-1,-1,-1
405423, 0, 0, 0, 0, 0, 1, 0
405427, 0, 0, 0, 0, 0, 0, 0
405428, 0, 0, 1, 0, 1, 0, 0
405429, 1, 0, 0, 0, 0, 0, 0
405432,-1,-1,-1,-1,-1,-1,-1
405434, 0, 0, 0, 0, 0, 1, 0
405435, 0, 0, 1, 0, 1, 0, 0
405439, 0, 0, 0, 0, 0, 0, 0
405440, 0, 0, 0, 0, 0, 0, 0
405450, 1, 0, 0, 0, 0, 0, 0
405451, 1, 0, 1, 0, 0, 0, 0
405457, 0, 1, 0, 0, 0, 0, 0
405459, 0, 0, 0, 0, 0, 1, 0
405460, 1, 0, 1, 0, 0, 0, 1
405461, 0, 0, 0, 0, 0, 0, 0
405462, 0, 0, 1, 0, 0, 0, 0
405464, 0, 0, 0, 0, 0, 0, 0
405465, 0, 0, 0, 0, 0, 1, 0
405466, 1, 1, 0, 0, 0, 1, 0
405467, 0, 0, 0, 0, 1, 1, 0
405468, 0, 0, 0, 0, 0, 0, 0
405471, 0, 0, 0, 0, 0, 0, 0
405472, 0, 0, 0, 0, 0, 1, 1
405474, 1, 0, 1, 0, 0, 0, 0
405475, 0, 0, 0, 0, 0, 0, 0
405478,-1,-1,-1,-1,-1,-1,-1
405483,-1,-1,-1,-1,-1,-1,-1
405484, 0, 0, 0, 0, 0, 0, 0
405485,-1,-1,-1,-1,-1,-1,-1
405495,-1,-1,-1,-1,-1,-1,-1
405497,-1,-1,-1,-1,-1,-1,-1
405500,-1,-1,-1,-1,-1,-1,-1
405501, 0, 0, 1, 0, 0, 0, 0
405508, 0, 0, 0, 0, 0, 0, 0
405510, 0, 0, 0, 0, 0, 0, 0
405513,-1,-1,-1,-1,-1,-1,-1
405523, 0, 1, 1, 0, 1, 1, 0
405525, 0, 0, 0, 0, 0, 0, 0
405527,-1,-1,-1,-1,-1,-1,-1
405530, 1, 1, 1, 1, 1, 1, 1
405531, 1, 0, 0, 0, 0, 0, 0
405533, 0, 0, 1, 0, 0, 0, 0
405534,-1,-1,-1,-1,-1,-1,-1
405535, 0, 0, 0, 0, 0, 0, 0
405536, 0, 0, 0, 0, 0, 0, 0
405538, 0, 0, 1, 0, 0, 0, 0
405541, 0, 0, 0, 0, 0, 0, 0
405542, 0, 1, 0, 0, 0, 0, 0
405544, 0, 0, 0, 0, 0, 0, 0
405554, 0, 0, 0, 0, 1, 0, 0
405556, 0, 1, 0, 0, 0, 1, 0
405557, 0, 0, 0, 0, 0, 0, 0
405558, 0, 0, 0, 0, 0, 0, 0
405562, 1, 0, 0, 0, 0, 1, 0
405565, 1, 0, 0, 0, 0, 0, 0
405569, 0, 1, 0, 0, 0, 0, 0
405570, 0, 0, 0, 0, 0, 0, 0
405576, 0, 0, 0, 1, 1, 0, 0
405578, 0, 0, 0, 0, 0, 0, 0
405579, 0, 0, 0, 0, 0, 0, 0
405581,-1,-1,-1,-1,-1,-1,-1
405583,-1,-1,-1,-1,-1,-1,-1
405585, 0, 0, 0, 0, 0, 1, 0
405588, 0, 0, 0, 0, 0, 0, 0
405589, 0, 0, 0, 0, 0, 1, 0
405593, 0, 0, 1, 1, 0, 1, 1
405596,-1,-1,-1,-1,-1,-1,-1
405598, 0, 0, 0, 1, 0, 1, 1
405599, 0, 1, 0, 1, 0, 0, 1
405602,-1,-1,-1,-1,-1,-1,-1
405603, 0, 1, 0, 0, 0, 1, 0
405606, 1, 1, 0, 0, 0, 0, 1
405607,-1,-1,-1,-1,-1,-1,-1
405610, 1, 0, 0, 0, 0, 1, 0
405611, 1, 0, 0, 0, 0, 0, 0
405612, 1, 0, 1, 0, 0, 0, 0
405614, 0, 1, 0, 1, 0, 1, 1
405619, 0, 0, 0, 0, 0, 0, 1
405631, 0, 0, 0, 0, 0, 0, 0
405633,-1,-1,-1,-1,-1,-1,-1
405634, 0, 0, 1, 0, 0, 0, 0
405635,-1,-1,-1,-1,-1,-1,-1
405637, 0, 0, 1, 0, 0, 0, 0
405638, 0, 1, 1, 0, 0, 0, 0
405639, 1, 0, 0, 0, 0, 0, 0
405645, 0, 0, 0, 0, 0, 0, 0
405646, 1, 1, 1, 0, 0, 1, 0
405648, 1, 0, 1, 0, 0, 0, 0
405649,-9,-9,-9,-9,-9,-9,-9
405651, 0, 0, 0, 0, 0, 0, 0
405654,-1,-1,-1,-1,-1,-1,-1
405655, 0, 0, 0, 0, 0, 0, 0
405656,-1,-1,-1,-1,-1,-1,-1
405660, 1, 0, 0, 0, 0, 0, 0
405661, 1, 1, 1, 1, 1, 1, 0
405662, 0, 0, 1, 0, 0, 0, 0
405664,-1,-1,-1,-1,-1,-1,-1
405665,-1,-1,-1,-1,-1,-1,-1
405672, 0, 1, 1, 0, 0, 0, 0
405673, 0, 0, 0, 0, 0, 0, 0
405674,-1,-1,-1,-1,-1,-1,-1
405676, 0, 0, 0, 0, 0, 0, 0
405677, 0, 0, 1, 0, 0, 0, 0
405678,-1,-1,-1,-1,-1,-1,-1
405679, 0, 0, 0, 0, 0, 0, 0
405681,-1,-1,-1,-1,-1,-1,-1
405684, 0, 0, 0, 0, 0, 0, 0
405685, 0, 0, 0, 0, 0, 0, 0
405688, 0, 0, 0, 0, 0, 0, 0
405689,-1,-1,-1,-1,-1,-1,-1
405691, 0, 0, 0, 0, 0, 1, 0
405692,-1,-1,-1,-1,-1,-1,-1
405699, 1, 0, 1, 0, 0, 0, 0
405701,-1,-1,-1,-1,-1,-1,-1
405703, 0, 0, 0, 0, 0, 0, 0
405706,-1,-1,-1,-1,-1,-1,-1
405707, 0, 1, 1, 0, 1, 0, 0
405708, 1, 0, 0, 0, 0, 1, 0
405711, 0, 0, 0, 0, 0, 0, 0
405712, 0, 0, 0, 0, 1, 0, 0
405725,-5,-5,-5,-5,-5,-5,-5
405728, 0, 0, 0, 0, 0, 0, 0
405730,-1,-1,-1,-1,-1,-1,-1
405732, 1, 0, 1, 0, 0, 1, 0
405735, 0, 0, 0, 0, 0, 0, 0
405746, 0, 0, 0, 0, 1, 0, 0
405748, 0, 1, 0, 0, 0, 1, 0
405751,-1,-1,-1,-1,-1,-1,-1
405752,-1,-1,-1,-1,-1,-1,-1
405757, 0, 0, 0, 0, 1, 0, 0
405759,-1,-1,-1,-1,-1,-1,-1
405760,-1,-1,-1,-1,-1,-1,-1
405763, 0, 0, 1, 0, 0, 0, 0
405766, 0, 1, 0, 1, 0, 1, 0
405769, 1, 0, 0, 0, 0, 1, 0
405778,-1,-1,-1,-1,-1,-1,-1
405780, 0, 0, 0, 0, 0, 0, 0
405781,-1,-1,-1,-1,-1,-1,-1
405782, 0, 0, 0, 0, 1, 0, 0
405785, 0, 0, 0, 0, 0, 0, 0
405786, 0, 0, 0, 0, 0, 0, 0
405788,-5,-5,-5,-5,-5,-5,-5
405789, 0, 0, 1, 0, 0, 0, 0
405790,-1,-1,-1,-1,-1,-1,-1
405791, 1, 0, 1, 0, 0, 0, 0
405792, 0, 0, 0, 0, 0, 0, 0
405793,-1,-1,-1,-1,-1,-1,-1
405794, 0, 0, 1, 1, 0, 0, 0
405795, 0, 0, 0, 0, 0, 0, 0
405801,-1,-1,-1,-1,-1,-1,-1
405805, 0, 0, 0, 0, 0, 0, 0
405811, 1, 0, 0, 0, 0, 0, 0
405813, 1, 1, 0, 1, 0, 1, 0
